-----
{
 "description": "This data provides district-wise allocation, release and expenditure of National Rural Drinking Water Programme (NRDWP) fund all over India for 2012-13 (Upto February '13).", 
 "file_name": "DISTRICT_WISE_ALLOCATION_RELEASE_EXPEND_FY12-13_TILL_FEB_13.xls", 
 "title": "District-Wise Allocation / Release And Expenditure of NRDWP Fund for 2012-2013 ", 
 "url": "http://data.gov.in/sites/default/files/DISTRICT_WISE_ALLOCATION_RELEASE_EXPEND_FY12-13_TILL_FEB_13.xls"
}
-----
"State Name","District Name","Opening Balance (Rs. in Crores)","Allocation Total (Rs. in Crores)","Allocation Central (Rs. in Crores)","Allocation State (Rs. in Crores)","Release Total (Rs. in Crores)","Release Central (Rs. in Crores)","Release State (Rs. in Crores)","Expenditure Total (Rs. in Crores)","Expenditure Central (Rs. in Crores)","Expenditure State (Rs. in Crores)"
"JAMMU AND KASHMIR","BUDGAM",0.0,0.0,0.0,0.0,32.81,27.75,5.06,25.39,20.37,5.02
"JAMMU AND KASHMIR","DODA",0.0,0.0,0.0,0.0,23.27,21.71,1.56,16.32,15.99,0.33
"JAMMU AND KASHMIR","GANDERBAL",0.0,0.0,0.0,0.0,17.91,16.75,1.16,11.71,10.65,1.06
"JAMMU AND KASHMIR","JAMMU",0.0,0.0,0.0,0.0,65.16,58.15,7.01,42.34,38.16,4.17
"JAMMU AND KASHMIR","KARGIL",0.0,0.0,0.0,0.0,14.02,14.02,0.0,11.56,11.56,0.0
"JAMMU AND KASHMIR","KATHUA",0.0,0.0,0.0,0.0,34.81,32.18,2.63,22.19,19.94,2.25
"JAMMU AND KASHMIR","KISHTWAR",0.0,0.0,0.0,0.0,12.94,11.54,1.4,8.98,8.44,0.53
"JAMMU AND KASHMIR","KULGAM",0.0,0.0,0.0,0.0,21.72,19.84,1.88,11.64,9.76,1.88
"JAMMU AND KASHMIR","KUPWARA",0.0,0.0,0.0,0.0,39.22,35.67,3.55,22.4,20.08,2.32
"JAMMU AND KASHMIR","LEH (LADAKH)",0.0,0.0,0.0,0.0,18.02,18.02,0.0,13.68,13.68,0.0
"JAMMU AND KASHMIR","POONCH",0.0,0.0,0.0,0.0,23.48,19.1,4.38,20.92,16.67,4.25
"JAMMU AND KASHMIR","PULWAMA",0.0,0.0,0.0,0.0,33.09,30.37,2.71,16.77,15.04,1.73
"JAMMU AND KASHMIR","RAJAURI",0.0,0.0,0.0,0.0,32.8,30.65,2.15,22.45,21.9,0.55
"JAMMU AND KASHMIR","RAMBAN",0.0,2.65,0.0,2.65,15.87,14.35,1.52,8.47,8.22,0.25
"JAMMU AND KASHMIR","REASI",0.0,3.5,0.0,3.5,21.93,20.25,1.68,14.02,13.41,0.61
"JAMMU AND KASHMIR","SAMBA",0.0,2.46,0.0,2.46,25.52,23.88,1.64,19.74,18.82,0.92
"JAMMU AND KASHMIR","SHOPIAN",0.0,2.35,0.0,2.35,20.74,19.38,1.36,10.74,9.59,1.15
"JAMMU AND KASHMIR","SRINAGAR",0.0,0.0,0.0,0.0,16.84,13.94,2.89,13.02,10.68,2.34
"JAMMU AND KASHMIR","UDHAMPUR",0.0,0.0,0.0,0.0,23.25,21.73,1.52,16.78,16.26,0.52
"JHARKHAND","StateHQ(JHARKHAND)",0.0,0.44,0.0,0.0,6.95,5.88,1.07,4.68,4.68,0.0
"JHARKHAND","BOKARO",1.44,5.64,2.08,3.56,18.14,8.39,9.75,5.6,3.56,2.05
"JHARKHAND","CHATRA",0.25,3.79,1.82,1.97,10.31,4.78,5.53,5.85,3.37,2.48
"JHARKHAND","DEOGHAR",2.22,5.99,1.45,4.53,17.89,7.98,9.91,5.52,4.07,1.45
"JHARKHAND","DHANBAD",3.71,10.95,6.89,4.06,30.01,13.81,16.2,16.21,10.12,6.1
"JHARKHAND","DUMKA",0.72,2.96,1.78,0.95,15.62,8.36,7.26,10.52,8.01,2.51
"JHARKHAND","GARHWA",2.83,6.19,2.8,2.89,15.29,6.52,8.77,7.56,4.31,3.25
"JHARKHAND","GIRIDIH",3.32,10.03,6.11,3.43,29.55,14.09,15.46,15.85,11.34,4.51
"JHARKHAND","GODDA",1.82,6.36,1.78,3.08,14.18,6.28,7.9,3.6,3.18,0.42
"JHARKHAND","GUMLA",2.46,6.37,3.88,2.49,19.5,9.35,10.15,10.99,6.98,4.0
"JHARKHAND","HAZARIBAG",1.11,7.52,3.89,3.63,22.62,11.16,11.47,11.19,6.09,5.1
"JHARKHAND","JAMTARA",0.76,3.0,1.25,1.75,11.13,6.34,4.79,2.38,1.64,0.74
"JHARKHAND","KHUTI",0.99,1.9,0.76,1.14,6.62,3.59,3.03,4.26,2.01,2.25
"JHARKHAND","KODERMA",0.77,3.06,0.77,2.28,8.29,3.38,4.91,2.34,1.18,1.17
"JHARKHAND","LATEHAR",1.72,2.79,0.89,1.9,9.71,4.21,5.5,3.28,1.64,1.64
"JHARKHAND","LOHARDAGA",0.76,3.29,1.62,1.66,9.79,4.38,5.41,7.98,4.29,3.69
"JHARKHAND","PAKUR",0.2,1.74,0.93,0.81,8.93,5.02,3.91,3.84,3.35,0.48
"JHARKHAND","PALAMU",4.58,12.65,3.5,8.83,29.34,10.79,18.55,11.24,6.5,4.75
"JHARKHAND","PASCHIM SINGHBHUM",1.38,6.09,3.94,1.3,21.86,11.79,10.08,9.6,8.25,1.36
"JHARKHAND","PURBI SINGHBHUM",1.19,4.16,2.52,1.64,16.5,9.62,6.88,4.84,2.83,2.01
"JHARKHAND","RAMGARH",0.95,4.9,1.82,3.08,10.49,4.08,6.42,5.16,2.03,3.12
"JHARKHAND","RANCHI",4.15,8.26,5.77,2.49,31.24,18.77,12.47,19.5,14.14,5.36
"JHARKHAND","SAHIBGANJ",0.29,3.66,2.53,1.03,45.92,33.23,12.69,30.27,29.39,0.88
"JHARKHAND","SAREIKELA AND KHARSAWAN",1.53,2.22,1.53,0.69,10.19,5.72,4.47,4.28,3.5,0.78
"JHARKHAND","SIMDEGA",0.8,2.67,1.46,1.21,11.2,5.32,5.89,5.69,4.38,1.31
"KARNATAKA","StateHQ(KARNATAKA)",2.87,8.62,8.62,0.0,2.27,2.27,0.0,1.81,1.81,0.0
"KARNATAKA","BAGALKOT",3.72,62.68,49.12,13.55,74.72,59.67,15.05,33.49,26.03,7.46
"KARNATAKA","BANGALORE RURAL",5.17,12.33,8.24,4.09,33.44,12.43,21.01,23.6,13.48,10.13
"KARNATAKA","BANGLORE URBAN",5.18,13.97,8.24,5.74,46.03,14.65,31.38,26.1,12.34,13.76
"KARNATAKA","BELGAUM",10.73,39.44,25.57,13.87,103.39,40.74,62.65,57.33,23.99,33.35
"KARNATAKA","BELLARY",15.06,75.98,55.87,20.11,91.7,57.5,34.2,49.49,31.3,18.19
"KARNATAKA","BIDAR",5.22,29.01,12.28,16.74,46.39,16.51,29.88,34.19,15.51,18.68
"KARNATAKA","BIJAPUR",15.33,65.01,42.74,22.27,98.21,57.08,41.13,60.68,30.28,30.4
"KARNATAKA","CHAMARAJANAGAR",1.55,17.08,7.27,9.82,56.08,17.44,38.63,25.14,6.74,18.39
"KARNATAKA","CHIK BALLAPUR",4.08,27.21,14.29,12.92,71.98,27.66,44.32,36.37,20.41,15.96
"KARNATAKA","CHIKMAGALUR",1.08,19.03,10.59,8.43,44.34,21.77,22.57,25.89,13.47,12.42
"KARNATAKA","CHITRADURGA",3.73,43.55,21.85,21.7,93.34,30.16,63.17,54.65,19.45,35.2
"KARNATAKA","DAKSHIN KANNAD",6.26,22.97,16.36,6.61,44.91,27.54,17.37,30.08,21.27,8.81
"KARNATAKA","DAVANGERE",13.81,33.31,18.5,14.81,84.89,44.76,40.13,49.85,27.34,22.51
"KARNATAKA","DHARWAD",4.71,13.55,6.77,6.77,32.48,14.3,18.18,19.75,9.5,10.25
"KARNATAKA","GADAG ",0.94,20.14,13.22,6.91,46.85,20.2,26.65,18.97,9.79,9.18
"KARNATAKA","GULBARGA",6.6,46.61,13.89,32.72,71.53,26.44,45.09,44.41,20.36,24.04
"KARNATAKA","HASSAN",1.83,20.84,9.41,11.43,66.88,19.61,47.27,25.75,12.18,13.57
"KARNATAKA","HAVERI ",2.77,23.27,12.88,10.4,58.13,22.88,35.25,28.33,14.61,13.72
"KARNATAKA","KODAGU",1.42,8.65,4.97,3.68,15.8,6.55,9.25,10.58,5.75,4.83
"KARNATAKA","KOLAR",7.81,23.44,15.9,7.55,65.03,26.29,38.74,52.2,20.71,31.5
"KARNATAKA","KOPPAL ",20.0,68.0,44.21,23.79,76.43,40.17,36.26,34.88,19.23,15.66
"KARNATAKA","MANDYA",7.26,34.83,20.89,13.94,57.63,23.86,33.77,28.26,18.66,9.59
"KARNATAKA","MYSORE",8.86,35.05,17.03,18.03,67.66,23.71,43.95,39.65,18.86,20.79
"KARNATAKA","RAICHUR",13.11,68.93,40.77,28.16,80.31,46.65,33.66,35.89,25.18,10.71
"KARNATAKA","RAMANAGARAM",4.46,22.42,12.23,10.19,62.72,18.76,43.96,41.35,15.51,25.84
"KARNATAKA","SHIMOGA",9.28,18.15,11.21,6.94,44.39,16.37,28.02,28.88,16.62,12.26
"KARNATAKA","TUMKUR",12.82,64.75,31.76,32.99,117.76,46.9,70.86,83.18,41.2,41.98
"KARNATAKA","UDUPI ",5.41,13.89,9.36,4.53,26.78,13.24,13.54,17.77,13.67,4.1
"KARNATAKA","UTTAR KANNADA",2.92,22.84,13.99,8.85,43.95,22.98,20.97,20.8,12.91,7.89
"KARNATAKA","YADGIR",2.93,23.83,7.43,16.4,29.24,10.25,18.99,19.67,10.14,9.54
"KERALA","StateHQ(KERALA)",0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.14,0.14,0.0
"KERALA","ALAPPUZHA",0.0,50.93,10.0,40.93,56.78,28.2,28.58,41.18,18.75,22.42
"KERALA","ERNAKULAM",0.0,24.37,9.94,14.43,23.91,10.07,13.84,16.54,3.66,12.88
"KERALA","IDUKKI",0.0,48.49,14.16,34.33,52.19,15.86,36.33,30.8,6.99,23.8
"KERALA","KANNUR",0.0,51.71,10.25,41.45,26.44,2.91,23.53,25.19,1.29,23.9
"KERALA","KASARAGOD",0.0,19.6,8.43,11.17,15.31,5.81,9.5,5.27,4.27,1.0
"KERALA","KOLLAM",0.0,61.09,15.33,45.76,37.15,18.39,18.76,22.02,11.61,10.41
"KERALA","KOTTAYAM",0.0,17.82,4.89,12.93,38.07,23.63,14.45,22.67,16.26,6.42
"KERALA","KOZHIKODE",0.0,45.07,7.21,37.86,58.72,20.17,38.55,36.64,10.01,26.64
"KERALA","MALAPPURAM",0.0,44.76,9.65,35.11,66.14,22.36,43.79,43.96,14.95,29.01
"KERALA","PALAKKAD",0.0,36.01,10.25,25.76,30.3,4.73,25.57,19.18,3.29,15.89
"KERALA","PATHANAMTHITTA",0.0,17.32,4.89,12.43,18.79,7.36,11.43,5.27,2.82,2.46
"KERALA","THIRUVANANTHAPURAM",11.64,87.54,25.83,61.71,97.97,24.08,73.89,72.31,20.63,51.67
"KERALA","THRISSUR",0.0,30.33,9.54,20.79,20.46,6.96,13.5,15.25,3.4,11.84
"KERALA","WAYANAD",0.0,18.32,9.93,8.39,16.3,6.7,9.6,5.58,4.23,1.36
"LAKSHADWEEP","StateHQ(LAKSHADWEEP)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"LAKSHADWEEP","LAKSHADWEEP DISTRICT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MADHYA PRADESH","StateHQ(MADHYA PRADESH)",0.0,0.0,0.0,0.0,5.45,5.45,0.0,4.46,4.46,0.0
"MADHYA PRADESH","ALIRAJPUR",0.0,12.61,3.4,9.21,19.91,10.53,9.38,10.85,5.03,5.82
"MADHYA PRADESH","ANUPPUR",0.0,10.34,1.0,9.34,17.97,9.71,8.26,11.04,5.87,5.17
"MADHYA PRADESH","ASHOKNAGAR",0.0,4.71,0.75,3.96,12.66,6.64,6.03,6.81,3.53,3.28
"MADHYA PRADESH","BALAGHAT",0.0,23.11,1.1,22.01,47.96,24.41,23.54,37.84,19.55,18.29
"MADHYA PRADESH","BARWANI",0.0,13.17,1.38,11.79,23.9,13.24,10.66,15.47,8.05,7.42
"MADHYA PRADESH","BETUL",0.0,9.21,1.55,7.66,18.35,10.14,7.71,11.31,6.58,4.73
"MADHYA PRADESH","BHIND",0.0,6.49,1.55,4.94,14.12,7.74,6.38,8.96,5.22,3.73
"MADHYA PRADESH","BHOPAL",0.0,5.79,0.7,5.09,20.27,10.65,9.62,7.91,4.06,3.86
"MADHYA PRADESH","BURHANPUR",0.0,3.69,0.53,3.16,6.84,3.66,3.18,3.74,1.77,1.97
"MADHYA PRADESH","CHHATARPUR",0.0,7.54,0.91,6.63,11.59,6.21,5.38,6.4,3.36,3.04
"MADHYA PRADESH","CHHINDWARA",0.0,15.58,2.1,13.48,29.14,14.75,14.15,23.67,11.85,11.82
"MADHYA PRADESH","DAMOH",0.0,6.92,1.06,5.86,13.85,8.45,5.4,8.91,5.21,3.71
"MADHYA PRADESH","DATIA",0.0,4.69,0.65,4.04,7.44,4.19,3.25,2.76,1.35,1.4
"MADHYA PRADESH","DEWAS",0.0,6.05,0.95,5.1,11.97,6.18,5.79,8.58,4.38,4.2
"MADHYA PRADESH","DHAR",0.0,16.75,1.4,15.35,45.86,23.26,19.2,27.73,14.21,13.05
"MADHYA PRADESH","DINDORI",0.0,12.61,0.75,11.86,25.72,13.75,11.97,17.75,9.55,8.2
"MADHYA PRADESH","GUNA",0.0,5.74,0.62,5.12,12.07,7.39,4.68,6.85,4.07,2.78
"MADHYA PRADESH","GWALIOR",0.0,5.8,0.7,5.1,15.6,9.16,6.44,11.73,6.7,5.03
"MADHYA PRADESH","HARDA",0.0,3.42,0.56,2.86,7.05,4.05,3.0,4.92,2.9,2.02
"MADHYA PRADESH","HOSHANGABAD",0.0,5.43,1.15,4.28,9.04,4.87,4.17,4.4,2.73,1.68
"MADHYA PRADESH","INDORE",0.0,10.81,0.85,9.96,20.57,11.75,8.82,12.61,6.98,5.63
"MADHYA PRADESH","JABALPUR",0.0,8.67,1.35,7.32,16.67,9.1,7.58,9.92,5.29,4.63
"MADHYA PRADESH","JHABUA",0.0,16.74,1.05,15.69,31.01,15.79,14.48,22.78,11.38,11.17
"MADHYA PRADESH","KATNI",0.0,7.37,1.0,6.37,14.54,8.08,6.46,7.27,3.86,3.41
"MADHYA PRADESH","KHANDWA",0.0,7.55,1.18,6.37,14.64,7.7,6.94,8.02,4.12,3.9
"MADHYA PRADESH","KHARGONE",0.0,10.71,1.45,9.26,15.8,8.6,7.2,9.18,4.52,4.66
"MADHYA PRADESH","MANDLA",0.0,13.26,0.9,12.36,21.95,10.22,11.34,11.33,4.63,6.7
"MADHYA PRADESH","MANDSAUR",0.0,10.74,1.15,9.59,18.75,10.22,8.54,11.21,5.56,5.65
"MADHYA PRADESH","MORENA",0.0,6.02,1.24,4.78,13.75,7.2,6.56,7.2,3.94,3.26
"MADHYA PRADESH","NARSINGHPUR",0.0,7.43,1.17,6.26,15.44,8.33,7.11,9.78,4.83,4.95
"MADHYA PRADESH","NEEMUCH",0.0,7.64,0.76,6.87,14.75,8.23,6.52,8.67,4.75,3.93
"MADHYA PRADESH","PANNA",0.0,6.62,0.77,5.85,11.23,5.91,5.32,7.56,3.92,3.64
"MADHYA PRADESH","RAISEN",0.0,9.55,0.91,8.64,15.88,8.13,7.62,10.45,5.41,5.04
"MADHYA PRADESH","RAJGARH",0.0,10.13,0.96,9.17,15.99,8.3,7.46,10.31,5.65,4.67
"MADHYA PRADESH","RATLAM",0.0,11.71,1.05,10.66,22.62,11.95,10.44,12.0,6.18,5.59
"MADHYA PRADESH","REWA",0.0,11.86,1.95,9.91,22.7,12.7,10.0,16.93,9.1,7.83
"MADHYA PRADESH","SAGAR",0.0,10.5,1.33,9.17,18.19,9.9,8.3,9.38,5.05,4.33
"MADHYA PRADESH","SATNA",0.0,10.87,1.65,9.22,16.23,8.48,7.75,10.45,5.44,5.0
"MADHYA PRADESH","SEHORE",0.0,11.52,0.77,10.75,20.58,10.56,9.84,14.65,7.74,6.91
"MADHYA PRADESH","SEONI",0.0,12.01,1.43,10.58,17.67,8.96,8.25,9.96,4.97,4.99
"MADHYA PRADESH","SHAHDOL",0.0,9.36,1.05,8.31,16.39,9.0,7.39,9.24,4.92,4.32
"MADHYA PRADESH","SHAJAPUR",0.0,8.1,0.79,7.31,14.01,7.45,6.56,10.71,5.48,5.24
"MADHYA PRADESH","SHEOPUR",0.0,6.88,0.66,6.22,11.06,6.07,4.99,5.9,3.09,2.81
"MADHYA PRADESH","SHIVPURI",0.0,6.98,0.87,6.11,10.67,5.8,4.87,7.01,3.67,3.34
"MADHYA PRADESH","SIDHI",0.0,8.59,1.58,7.01,17.38,9.04,8.35,11.66,5.76,5.91
"MADHYA PRADESH","SINGROULI",0.0,8.13,0.77,7.36,15.61,8.36,7.25,8.99,4.8,4.19
"MADHYA PRADESH","TIKAMGARH",0.0,8.06,1.36,6.71,12.54,6.67,5.87,5.69,2.45,3.25
"MADHYA PRADESH","UJJAIN",0.0,10.57,1.19,9.38,16.93,8.83,8.11,10.95,5.37,5.57
"MADHYA PRADESH","UMARIA",0.0,8.36,0.89,7.47,14.3,7.79,6.51,11.7,6.32,5.38
"MADHYA PRADESH","VIDISHA",0.0,5.78,0.7,5.08,10.37,5.38,4.99,6.17,3.48,2.7
"MAHARASHTRA","StateHQ(MAHARASHTRA)",18.55,109.03,109.03,0.0,14.85,14.85,0.0,23.59,23.59,0.0
"MAHARASHTRA","AHMEDNAGAR",0.11,94.9,48.63,46.27,58.03,28.5,29.53,29.49,14.14,15.35
"MAHARASHTRA","AKOLA",0.78,23.04,13.0,10.04,17.55,12.03,5.51,8.86,6.32,2.55
"MAHARASHTRA","AMRAVATI",0.63,78.75,39.69,39.06,35.65,18.74,16.92,30.37,12.33,18.04
"MAHARASHTRA","AURANGABAD",0.49,36.84,21.72,15.12,39.6,22.9,16.69,38.47,18.04,20.44
"MAHARASHTRA","BEED",0.84,46.36,25.25,21.12,67.63,43.82,23.81,42.51,25.95,16.56
"MAHARASHTRA","BHANDARA",0.08,15.87,8.27,7.6,14.94,6.66,8.28,10.66,4.41,6.25
"MAHARASHTRA","BULDANA",1.34,105.64,53.96,51.68,49.58,31.34,18.24,32.47,26.38,6.09
"MAHARASHTRA","CHANDRAPUR",1.85,44.54,22.97,21.57,22.99,13.56,9.43,23.23,9.94,13.29
"MAHARASHTRA","DHULE",0.57,17.49,9.56,7.93,17.78,8.3,9.48,8.01,5.06,2.95
"MAHARASHTRA","GADCHIROLI",0.96,30.26,15.26,15.0,14.7,5.73,8.97,10.75,2.55,8.2
"MAHARASHTRA","GONDIA",2.54,23.58,12.3,11.28,22.96,15.09,7.87,17.12,9.85,7.27
"MAHARASHTRA","HINGOLI",0.02,19.91,11.5,8.41,17.48,9.48,8.0,7.83,4.5,3.33
"MAHARASHTRA","JALGAON",0.3,30.55,15.7,14.85,55.48,26.67,28.81,34.53,12.9,21.63
"MAHARASHTRA","JALNA",0.93,28.65,15.57,13.09,19.72,6.7,13.02,11.42,3.76,7.66
"MAHARASHTRA","KOLHAPUR",0.48,55.35,28.49,26.85,83.06,42.66,40.4,46.53,23.4,23.13
"MAHARASHTRA","LATUR",0.02,28.24,15.42,12.82,18.66,10.86,7.8,14.09,4.67,9.42
"MAHARASHTRA","NAGPUR",1.04,26.2,13.66,12.54,24.98,11.2,13.78,14.26,6.38,7.88
"MAHARASHTRA","NANDED",2.75,40.74,21.64,19.1,27.06,13.11,13.95,21.45,10.16,11.29
"MAHARASHTRA","NANDURBAR",1.24,12.51,6.62,5.89,11.49,8.52,2.97,6.2,4.11,2.09
"MAHARASHTRA","NASHIK",1.82,75.8,39.99,35.81,42.19,22.96,19.24,29.36,15.54,13.82
"MAHARASHTRA","OSMANABAD",2.17,19.56,11.03,8.53,17.85,13.27,4.58,11.81,7.39,4.42
"MAHARASHTRA","PARBHANI",2.93,31.41,18.51,12.89,15.26,9.16,6.1,10.96,7.79,3.17
"MAHARASHTRA","PUNE",0.62,49.25,25.44,23.81,111.88,53.64,58.23,78.15,39.37,38.77
"MAHARASHTRA","RAIGAD",1.26,40.0,21.48,18.52,59.46,28.35,31.1,38.28,14.63,23.66
"MAHARASHTRA","RATNAGIRI",2.14,22.86,11.69,11.18,46.99,23.82,23.17,26.81,15.07,11.74
"MAHARASHTRA","SANGLI",0.19,48.23,24.71,23.51,43.07,27.56,15.51,30.84,19.59,11.25
"MAHARASHTRA","SATARA",0.08,41.8,21.58,20.22,44.76,27.86,16.9,24.52,13.41,11.11
"MAHARASHTRA","SINDHUDURG",2.92,25.7,13.29,12.41,7.35,5.49,1.86,9.05,4.17,4.88
"MAHARASHTRA","SOLAPUR",1.09,32.18,16.91,15.27,46.41,37.16,9.25,38.93,33.17,5.77
"MAHARASHTRA","THANE",0.1,49.53,25.92,23.61,81.12,18.56,62.56,41.22,8.76,32.46
"MAHARASHTRA","WARDHA",0.1,17.21,9.28,7.93,25.97,16.29,9.67,18.47,11.63,6.84
"MAHARASHTRA","WASHIM",0.44,18.83,9.83,9.01,13.86,9.86,4.0,5.0,3.02,1.97
"MAHARASHTRA","YAVATMAL",0.87,38.57,20.02,18.55,16.77,9.86,6.9,10.2,7.11,3.1
"MANIPUR","StateHQ(MANIPUR)",0.0,2.72,0.0,2.72,2.56,1.28,1.28,1.15,0.9,0.25
"MANIPUR","BISHNUPUR",0.0,4.12,0.0,4.12,9.0,3.9,5.1,2.1,1.71,0.39
"MANIPUR","CHANDEL",0.0,3.57,0.0,3.57,4.42,2.46,1.96,1.68,1.14,0.53
"MANIPUR","CHURACHANDPUR",0.0,4.63,0.0,4.63,4.33,1.77,2.56,1.21,0.72,0.49
"MANIPUR","IMPHAL EAST",0.0,5.11,0.0,5.11,7.72,3.88,3.85,3.0,2.36,0.63
"MANIPUR","IMPHAL WEST",0.0,3.87,0.0,3.87,7.03,2.95,4.08,1.77,1.36,0.41
"MANIPUR","SENAPATI",0.0,4.83,0.0,4.83,7.84,4.48,3.37,3.4,2.69,0.71
"MANIPUR","TAMENGLONG",0.0,3.36,0.0,3.36,1.81,0.75,1.06,1.02,0.61,0.41
"MANIPUR","THOUBAL",0.0,2.73,0.0,2.73,8.16,3.91,4.25,4.33,3.85,0.48
"MANIPUR","UKHRUL",0.0,4.09,0.0,4.09,2.5,1.36,1.14,1.09,0.59,0.49
"MEGHALAYA","StateHQ(MEGHALAYA)",0.0,0.0,0.0,0.0,1.54,1.54,0.0,1.25,1.25,0.0
"MEGHALAYA","EAST GARO HILLS",0.0,0.0,0.0,0.0,18.33,7.72,10.61,14.22,5.1,9.12
"MEGHALAYA","EAST KHASI HILLS",0.0,0.0,0.0,0.0,45.1,16.82,28.28,30.24,14.19,16.04
"MEGHALAYA","JAINTIA HILLS",0.0,0.0,0.0,0.0,62.31,43.43,18.89,33.11,24.96,8.15
"MEGHALAYA","RI BHOI",0.0,0.0,0.0,0.0,15.42,5.39,10.03,8.5,4.11,4.39
"MEGHALAYA","SOUTH GARO HILLS",0.0,0.0,0.0,0.0,6.91,2.02,4.9,2.18,0.52,1.66
"MEGHALAYA","WEST GARO HILLS",0.0,0.0,0.0,0.0,26.71,12.62,14.08,16.98,6.44,10.55
"MEGHALAYA","WEST KHASI HILLS",0.0,0.0,0.0,0.0,23.93,11.96,11.97,17.68,9.57,8.11
"MIZORAM","StateHQ(MIZORAM)",0.0,0.0,0.0,0.0,2.16,2.16,0.0,2.12,2.12,0.0
"MIZORAM","AIZAWL",0.96,0.0,0.0,0.0,6.27,5.97,0.3,5.99,5.93,0.06
"MIZORAM","CHAMPHAI",0.98,0.0,0.0,0.0,4.56,3.67,0.89,4.21,3.81,0.41
"MIZORAM","KOLASIB",0.16,0.0,0.0,0.0,1.99,1.92,0.07,1.95,1.88,0.07
"MIZORAM","LAWNGTLAI",0.03,0.0,0.0,0.0,2.68,1.56,1.12,1.84,1.56,0.28
"MIZORAM","LUNGLEI",1.67,0.0,0.0,0.0,4.08,2.0,2.08,3.19,2.78,0.41
"MIZORAM","MAMIT",1.53,0.0,0.0,0.0,2.84,2.78,0.07,3.09,3.09,0.0
"MIZORAM","SAIHA",0.13,0.0,0.0,0.0,1.99,1.97,0.03,2.04,2.03,0.01
"MIZORAM","SERCHHIP",0.37,0.0,0.0,0.0,1.84,1.76,0.08,1.56,1.48,0.08
"NAGALAND","StateHQ(NAGALAND)",0.0,0.0,0.0,0.0,0.85,0.85,0.0,0.62,0.62,0.0
"NAGALAND","DIMAPUR",0.0,0.0,0.0,0.0,25.61,25.61,0.0,13.93,13.93,0.0
"NAGALAND","KIPHIRE",0.0,0.0,0.0,0.0,5.86,5.86,0.0,3.33,3.33,0.0
"NAGALAND","KOHIMA",0.0,0.0,0.0,0.0,10.04,10.04,0.0,3.32,3.32,0.0
"NAGALAND","LONGLENG",0.0,0.0,0.0,0.0,4.47,4.47,0.0,2.05,2.05,0.0
"NAGALAND","MOKOKCHUNG",0.0,0.0,0.0,0.0,10.5,10.5,0.0,4.73,4.73,0.0
"NAGALAND","MON",0.0,0.0,0.0,0.0,12.16,12.16,0.0,5.4,5.4,0.0
"NAGALAND","PEREN",0.0,0.0,0.0,0.0,5.06,5.06,0.0,1.18,1.18,0.0
"NAGALAND","PHEK",0.0,0.0,0.0,0.0,5.99,5.99,0.0,2.27,2.27,0.0
"NAGALAND","TUENSANG",0.0,0.0,0.0,0.0,11.81,11.81,0.0,6.68,6.68,0.0
"NAGALAND","WOKHA",0.0,0.0,0.0,0.0,7.31,7.31,0.0,3.35,3.35,0.0
"NAGALAND","ZUNHEBOTO",0.0,0.09,0.09,0.0,9.39,9.39,0.0,2.86,2.86,0.0
"ORISSA","StateHQ(ORISSA)",0.0,0.0,0.0,0.0,1.72,1.72,0.0,1.23,1.23,0.0
"ORISSA","ANUGUL",0.0,9.74,4.93,4.81,14.15,7.94,6.21,8.96,5.03,3.93
"ORISSA","BALANGIR",0.0,16.65,8.44,8.21,18.6,10.44,8.16,12.74,6.92,5.82
"ORISSA","BALESHWAR",0.0,14.46,7.32,7.13,15.74,8.81,6.93,9.12,5.4,3.73
"ORISSA","BARGARH",0.0,14.78,7.48,7.3,15.95,8.9,7.06,11.11,6.08,5.03
"ORISSA","BAUDH",0.0,6.02,2.97,3.05,10.93,5.84,5.09,7.59,3.96,3.63
"ORISSA","BHADRAK",0.0,8.81,4.45,4.36,15.8,8.99,6.81,10.41,5.54,4.87
"ORISSA","CUTTACK",0.0,16.97,8.59,8.38,22.25,12.71,9.54,15.53,8.94,6.58
"ORISSA","DEBAGARH",0.0,5.7,2.82,2.88,7.93,4.13,3.81,4.92,2.56,2.36
"ORISSA","DHENKANAL",0.0,9.42,4.78,4.64,12.36,7.39,4.96,8.35,5.22,3.13
"ORISSA","GAJAPATI",0.0,8.22,4.2,4.02,6.44,3.82,2.61,2.19,1.19,1.0
"ORISSA","GANJAM",0.0,27.14,13.78,13.36,37.85,20.85,17.0,21.95,12.29,9.66
"ORISSA","JAGATSINGHAPUR",0.0,9.74,4.93,4.81,13.15,7.25,5.9,7.59,4.14,3.45
"ORISSA","JAJAPUR",0.0,11.94,6.05,5.89,12.32,7.09,5.23,7.27,3.96,3.31
"ORISSA","JHARSUGUDA",0.0,6.61,3.33,3.28,7.26,4.16,3.1,4.54,2.56,1.98
"ORISSA","KALAHANDI",0.0,13.97,7.16,6.81,11.0,6.19,4.8,7.97,4.37,3.6
"ORISSA","KANDHAMAL",0.0,15.1,7.63,7.47,16.48,9.27,7.22,9.54,5.12,4.42
"ORISSA","KENDRAPARA",0.0,15.81,7.85,7.96,26.1,14.46,11.64,14.16,7.61,6.56
